Actual,Predictions
[9],"[2.0027033e-03 2.2344121e-03 3.1348600e-06 3.3519968e-06 4.1080082e-05
 1.0014398e-06 2.9843889e-06 4.0366454e-06 5.1478692e-04 9.9519253e-01]"
[8],"[1.4872199e-02 2.3404193e-01 4.9178052e-04 2.5134166e-03 2.5870206e-04
 7.7960603e-06 2.9114069e-02 5.2859334e-05 7.1781826e-01 8.2891819e-04]"
[7],"[3.8240512e-04 1.4837286e-05 5.8443822e-02 3.1143739e-03 8.0335015e-01
 5.7053905e-02 1.5448774e-03 6.9731630e-02 5.8339288e-06 6.3581532e-03]"
[9],"[3.7797814e-05 1.6180199e-02 2.1838718e-05 4.7582649e-05 1.0784042e-05
 3.5446519e-05 1.8971137e-03 2.1813126e-04 1.5557695e-06 9.8154956e-01]"
[5],"[5.8970704e-07 8.4481624e-05 3.7484884e-04 1.2516377e-02 1.9784752e-06
 9.8661810e-01 2.1759162e-04 1.7793759e-04 3.4014110e-07 7.8028443e-06]"
[6],"[9.9594152e-05 1.0427706e-06 1.7132204e-02 5.4978408e-02 2.5363822e-02
 6.0362569e-03 8.9593339e-01 3.9887329e-04 3.9893835e-05 1.6515321e-05]"
[0],"[2.7775070e-01 1.8205082e-04 4.0224588e-01 2.1167925e-02 5.3535242e-02
 1.1840666e-02 2.0131090e-01 1.1560218e-02 1.5902273e-02 4.5040594e-03]"
[4],"[1.4544600e-04 1.0964123e-07 5.3303484e-03 4.3864171e-03 9.0992278e-01
 7.9197960e-04 3.8375161e-03 7.5564273e-02 6.5761119e-06 1.4623537e-05]"
[8],"[4.9554445e-02 6.6901621e-04 2.6348513e-05 6.4576119e-07 2.1531092e-05
 3.4498168e-08 7.2538687e-06 2.7288686e-06 8.0006188e-01 1.4965616e-01]"
[2],"[4.8752896e-02 3.9535286e-03 1.6423571e-01 1.3711448e-01 4.5123685e-02
 5.9022404e-02 4.8438820e-01 4.2207208e-02 1.5002807e-02 1.9899043e-04]"
[0],"[0.33561847 0.00074893 0.04938598 0.27976727 0.02912955 0.09481688
 0.00251666 0.00426447 0.19571792 0.0080338 ]"
[9],"[2.0742377e-06 1.1606779e-03 2.9286400e-09 1.7508587e-07 1.5531655e-09
 2.3934536e-08 4.6600102e-09 5.9838371e-08 1.3581180e-07 9.9883693e-01]"
[1],"[2.5652919e-04 6.7053932e-01 6.0920826e-08 2.0696691e-08 1.0235021e-11
 8.7215166e-11 7.0717437e-07 2.0576274e-09 3.4120017e-06 3.2919988e-01]"
[3],"[1.6253275e-03 1.1591865e-06 6.7867035e-01 6.9670349e-02 9.3194738e-02
 8.3278112e-02 4.8563872e-03 6.8493560e-02 4.6329515e-05 1.6357740e-04]"
[9],"[4.6357691e-05 7.1698660e-03 1.3778971e-07 7.8859003e-08 3.4601071e-09
 2.7211282e-08 1.4199527e-08 2.1485452e-08 8.4946601e-05 9.9269849e-01]"
[8],"[3.6855158e-04 2.5095242e-01 3.3065621e-04 5.3575837e-05 3.7352002e-06
 1.3651940e-06 7.1144180e-04 1.2889366e-06 7.0458174e-01 4.2995155e-02]"
[3],"[1.14290506e-01 7.64114782e-04 3.36706758e-01 1.72435686e-01
 2.03721486e-02 2.61958651e-02 3.27028751e-01 2.36073160e-04
 1.87860487e-03 9.15014170e-05]"
[7],"[2.1669982e-04 4.7764815e-06 1.9533891e-04 8.3923858e-04 2.4498025e-01
 9.1588618e-03 3.6187328e-06 7.4441642e-01 2.5481468e-06 1.8232036e-04]"
[4],"[4.4567240e-04 1.5080419e-03 5.3507445e-04 7.5429892e-03 8.4649169e-01
 8.0271726e-03 4.6801305e-04 1.3450247e-01 3.0667955e-04 1.7218913e-04]"
[5],"[7.9809706e-06 5.9681975e-06 1.0849267e-03 5.5959757e-04 9.6558940e-01
 1.0862455e-03 2.5287176e-02 6.2617525e-03 2.2933696e-06 1.1482699e-04]"
[0],"[2.8780046e-01 6.6123940e-02 3.2532058e-04 1.4233051e-04 1.0412675e-04
 2.1317492e-06 2.4618472e-05 5.0593131e-05 6.4264166e-01 2.7848380e-03]"
[2],"[9.3694915e-05 2.0771825e-08 9.9084330e-01 8.6773129e-05 6.1250194e-03
 2.2120659e-05 2.8121227e-03 1.6750180e-05 2.0531245e-07 8.4899547e-08]"
[1],"[1.0035714e-06 9.9622142e-01 4.8641668e-09 3.2622169e-09 1.8982295e-10
 6.3001764e-09 1.7993953e-07 2.3943443e-09 4.7022366e-04 3.3071719e-03]"
[9],"[9.9002846e-06 2.7049204e-02 1.0367579e-08 2.1837789e-09 9.1620600e-11
 5.0790633e-10 1.4882403e-08 2.4831581e-07 1.7651859e-05 9.7292298e-01]"
[1],"[8.6148558e-03 9.9072826e-01 7.7714802e-05 4.4190452e-05 1.1394856e-05
 5.2724066e-05 4.3890108e-07 4.4468386e-08 4.2762902e-05 4.2769650e-04]"
[0],"[0.03006804 0.00210061 0.10227516 0.00637089 0.06699559 0.00384672
 0.01550606 0.1121467  0.64756286 0.01312729]"
[5],"[0.00061469 0.00070343 0.13784997 0.18429294 0.0513788  0.11255046
 0.503598   0.00526741 0.0013889  0.00235547]"
[8],"[1.1523614e-02 1.8370648e-04 3.1424381e-04 2.1908138e-05 1.8230798e-04
 2.6321209e-06 6.9452121e-06 3.4411391e-05 9.8758698e-01 1.4321927e-04]"
[4],"[1.1302654e-03 1.1803430e-06 3.0638802e-01 1.3962590e-02 6.0879326e-01
 4.1609645e-02 2.9692375e-03 2.5140850e-02 1.6399931e-06 3.3061385e-06]"
[7],"[4.1662628e-05 1.4709969e-06 1.4900352e-03 2.8435027e-03 2.0292031e-02
 3.8223465e-03 6.3828769e-04 9.7059196e-01 9.4009265e-06 2.6934006e-04]"
[3],"[4.9344415e-04 1.9262722e-04 4.3519391e-03 7.9072154e-01 5.8324081e-03
 1.6027530e-01 1.4983801e-02 1.4297369e-02 2.8256586e-04 8.5690916e-03]"
[1],"[3.3303411e-05 9.8649257e-01 1.3503569e-08 1.8946785e-08 1.0938627e-09
 1.6789787e-09 3.4220591e-06 1.1049744e-09 5.6211701e-07 1.3470130e-02]"
[4],"[1.5396845e-03 5.7283847e-05 9.0169497e-02 2.1740010e-02 2.1099070e-01
 3.7859458e-02 6.5037496e-02 5.7213312e-01 2.6969743e-04 2.0306418e-04]"
[5],"[0.00656865 0.06198994 0.028624   0.3250426  0.02996693 0.4447122
 0.03584019 0.03207085 0.00654642 0.02863824]"
[3],"[2.6681209e-05 2.7410970e-06 4.5892522e-03 2.8254475e-02 9.5780736e-01
 7.7607259e-03 1.1328025e-03 3.0565620e-04 8.1062768e-05 3.9190498e-05]"
[1],"[3.1040487e-04 5.6885695e-01 1.5157088e-05 6.7871719e-05 3.9012601e-05
 3.3035997e-06 1.1351913e-04 1.2918151e-05 1.8743577e-03 4.2870650e-01]"
[0],"[8.8017452e-01 2.6063647e-02 3.2064054e-04 2.6518364e-05 6.4345157e-05
 7.2677085e-06 5.1681633e-05 1.2436882e-04 5.9352061e-03 8.7231897e-02]"
[8],"[0.05335482 0.02982008 0.02822067 0.1829344  0.00074915 0.04444473
 0.04760042 0.5035775  0.10254846 0.00674985]"
[8],"[7.1017076e-03 3.3830018e-03 9.3685565e-05 6.4672140e-06 2.2291355e-05
 9.2970376e-06 3.0687891e-06 1.8432062e-05 9.8902065e-01 3.4142612e-04]"
[8],"[1.6198650e-02 4.1001878e-04 1.3287541e-03 6.9822105e-05 8.7496985e-05
 1.5703001e-05 6.8919537e-05 9.3997996e-06 9.8140222e-01 4.0894683e-04]"
[2],"[8.23259503e-02 3.47399386e-04 4.72880602e-02 2.45497413e-02
 5.71387485e-02 5.79196168e-03 1.08790635e-04 3.27005647e-02
 7.16008961e-01 3.37397419e-02]"
[1],"[5.0990515e-05 9.8179066e-01 9.4499489e-07 1.3483923e-06 1.8940538e-08
 1.8960021e-08 2.2246088e-05 2.0202104e-07 2.4687956e-04 1.7886711e-02]"
[3],"[4.7037403e-08 7.1608014e-07 9.5161644e-04 7.2575791e-04 1.0214730e-02
 6.4257951e-03 9.8108232e-01 5.9682544e-04 2.2963674e-08 2.0561984e-06]"
[7],"[3.0584872e-04 6.0646442e-05 1.9913308e-02 1.3135317e-02 2.2142455e-02
 4.3787709e-03 4.2641158e-03 9.3572885e-01 1.0666762e-05 6.0038466e-05]"
[3],"[6.1818689e-01 5.4793764e-02 2.5699255e-01 8.9774607e-04 2.7137857e-03
 6.2751153e-04 1.2609249e-02 3.4667380e-02 3.1859367e-05 1.8479221e-02]"
[1],"[1.6791387e-02 2.5007311e-01 4.2231276e-04 2.4060397e-03 7.3814910e-05
 3.5474537e-04 2.6808606e-04 5.2919351e-03 2.9375833e-01 4.3056026e-01]"
[6],"[6.8012599e-07 3.1734001e-07 1.9659738e-03 1.2756955e-03 3.3407959e-03
 7.8673265e-04 9.9245924e-01 1.6386840e-04 4.6563508e-07 6.3134221e-06]"
[9],"[7.9348026e-04 1.6120732e-01 3.4610821e-08 9.5940493e-08 2.2436907e-06
 9.1170114e-07 4.9494025e-07 8.9427740e-06 4.0017738e-05 8.3794641e-01]"
[1],"[1.2520796e-06 9.9915087e-01 4.7523124e-11 3.1348320e-11 3.8821027e-13
 3.4953490e-12 1.2168792e-09 3.3928284e-11 8.9542148e-08 8.4767683e-04]"
[6],"[1.08857985e-05 3.50060560e-07 1.24248136e-02 1.25642866e-01
 3.93751543e-03 3.08446400e-03 8.50266635e-01 4.62999335e-03
 5.45939429e-07 1.94343420e-06]"
[0],"[9.4912988e-01 2.3907917e-03 5.5297930e-03 4.9421662e-03 1.6694993e-04
 1.2486432e-04 1.3593558e-03 1.4719208e-04 2.0781774e-02 1.5427099e-02]"
[7],"[9.7617976e-06 2.9586394e-07 5.7661631e-03 3.9714519e-03 1.4361537e-01
 8.2480293e-03 3.2487944e-05 8.3833921e-01 4.1379245e-08 1.7109842e-05]"
[7],"[1.2045502e-06 8.4116864e-06 4.8451748e-06 5.7084289e-06 4.2793300e-04
 4.4004433e-04 1.1085137e-06 9.9908268e-01 5.3129889e-07 2.7558090e-05]"
[1],"[9.6377484e-09 9.9990880e-01 5.5628752e-10 2.6590572e-09 1.0572421e-09
 1.6983464e-09 1.0093596e-07 1.3613781e-10 1.5036812e-06 8.9622095e-05]"
[3],"[0.04150161 0.00103286 0.0864483  0.6546347  0.04399853 0.08439235
 0.00978419 0.00133428 0.06404269 0.01283049]"
[3],"[3.0826868e-02 1.4996684e-01 1.0199634e-03 4.7411433e-01 1.3059280e-04
 2.3580453e-01 2.2075158e-02 7.9586722e-02 4.0392019e-04 6.0710940e-03]"
[3],"[1.0266546e-04 3.4159428e-05 7.3375881e-02 6.4578122e-01 1.8215025e-02
 1.6637124e-01 5.9511598e-02 3.5516992e-02 2.3250479e-06 1.0888468e-03]"
[1],"[1.4864269e-04 1.7015086e-01 1.2030961e-07 2.6590152e-07 2.9988186e-08
 2.8319390e-08 7.5762840e-10 3.8402999e-07 3.1784086e-05 8.2966793e-01]"
[0],"[9.2446005e-01 1.0182981e-03 5.0997715e-03 2.2314092e-04 5.3721475e-03
 2.5341753e-05 1.3903566e-04 5.6641944e-05 6.3193634e-02 4.1198716e-04]"
[2],"[9.0227177e-04 8.8062239e-07 6.5395957e-01 1.8119395e-02 2.8874239e-01
 1.0368702e-02 2.2272531e-02 5.5348887e-03 6.1303770e-05 3.8120390e-05]"
[7],"[2.0553078e-05 2.5697562e-04 6.4165315e-06 4.1654632e-05 3.5975962e-05
 1.7598055e-04 4.2546194e-06 9.9893314e-01 1.3078650e-06 5.2368979e-04]"
[1],"[6.2735361e-04 1.3211010e-01 3.3814813e-05 5.8994727e-05 1.4722746e-06
 2.2742779e-05 2.6920225e-04 6.7006287e-05 5.4304005e-04 8.6626625e-01]"
[2],"[9.54867247e-03 1.35801963e-06 8.87671292e-01 8.07432644e-03
 7.94376507e-02 1.15511725e-02 2.92299428e-05 3.56752868e-03
 1.12645321e-04 6.18724425e-06]"
[2],"[7.7320226e-02 5.0592644e-05 4.9279529e-01 8.3050832e-02 1.8733673e-02
 3.5424661e-02 7.6717407e-02 2.1340469e-01 1.9908468e-03 5.1166932e-04]"
[9],"[2.6801268e-05 4.1849976e-03 8.7952250e-09 2.5716239e-05 4.6592565e-09
 3.3550884e-07 2.8456878e-08 4.5825485e-07 1.3502594e-04 9.9562657e-01]"
[6],"[5.3932291e-07 1.5114596e-06 3.0472504e-03 1.9583043e-05 5.1555689e-05
 7.6503306e-07 9.9685931e-01 1.0668572e-09 1.8740882e-05 7.7572184e-07]"
[3],"[0.01929291 0.02765429 0.02290561 0.32240576 0.20443098 0.03593716
 0.22722672 0.12987444 0.0014407  0.00883141]"
[5],"[3.6677693e-03 2.2664185e-01 1.9570121e-03 1.0396929e-03 3.4947186e-06
 1.4328711e-02 5.3913253e-03 1.2644908e-01 7.8325211e-06 6.2051326e-01]"
[9],"[1.0366272e-05 1.4141491e-03 1.0406468e-05 4.4804401e-07 1.9286394e-06
 1.4798347e-07 1.3215559e-06 1.8520147e-06 7.4494615e-06 9.9855191e-01]"
[4],"[2.2234695e-03 4.4803364e-05 2.3900447e-04 3.8868522e-05 9.9071175e-01
 1.5960686e-04 1.2624913e-05 6.5204613e-03 7.7309869e-06 4.1655439e-05]"
[8],"[7.0455312e-03 3.7366292e-04 2.0920081e-02 5.0228378e-03 1.1045824e-01
 8.4746524e-04 2.1504877e-04 1.0769150e-02 8.0589783e-01 3.8450241e-02]"
[0],"[9.8395580e-01 4.6307244e-03 3.0452211e-03 2.0341754e-04 7.6499186e-05
 3.3443625e-06 6.2055296e-05 1.6340695e-04 7.2314101e-03 6.2807143e-04]"
[4],"[4.0552891e-06 9.6845795e-08 4.4247876e-03 5.1224153e-03 9.8082161e-01
 6.1291439e-04 7.7614239e-03 1.2452848e-03 1.2036121e-06 6.2831655e-06]"
[8],"[1.5591949e-01 1.3581712e-03 7.6914713e-04 1.8403061e-05 1.8443394e-06
 1.1789551e-06 8.1612685e-05 2.9010647e-07 8.4174293e-01 1.0693873e-04]"
[0],"[9.21883702e-01 1.23207765e-02 6.25839364e-03 5.33645034e-05
 3.16184014e-04 5.58670672e-06 6.24813902e-06 5.58495987e-03
 6.95126131e-03 4.66195382e-02]"
[1],"[8.3034178e-07 4.7286511e-03 2.9964227e-09 1.1784811e-08 1.4132383e-09
 1.3655167e-08 5.4951972e-08 4.5731318e-07 2.2522873e-07 9.9526972e-01]"
[3],"[1.7181614e-04 7.3211166e-05 7.4284554e-01 9.9680766e-02 7.7317115e-03
 2.5460998e-02 3.2198357e-03 1.2068036e-01 3.8389899e-05 9.7322503e-05]"
[7],"[0.09575839 0.00117702 0.05887759 0.19838293 0.02123646 0.4835096
 0.00283162 0.1365449  0.00068039 0.00100121]"
[0],"[6.9918954e-01 2.1486085e-04 7.1897790e-02 4.1739964e-03 2.3499159e-03
 4.2539570e-04 1.4737310e-02 5.9391979e-05 2.0691256e-01 3.9237886e-05]"
[4],"[3.1884629e-04 3.9399756e-04 1.9025877e-03 4.4706720e-03 9.2330730e-01
 1.5071090e-02 4.6843935e-02 5.6049232e-03 9.3842746e-04 1.1481844e-03]"
[7],"[0.888613   0.00264118 0.04709499 0.01140145 0.00928475 0.00226801
 0.00902571 0.0062866  0.02227549 0.0011088 ]"
[4],"[5.1470596e-01 2.2048450e-03 1.8880013e-01 7.3611732e-03 2.0479520e-01
 4.8941756e-03 3.7637501e-04 1.0859098e-02 5.6079738e-02 9.9233426e-03]"
[8],"[7.4245464e-03 1.3500031e-03 1.6530088e-06 1.4804628e-07 1.2227129e-06
 6.2059847e-08 1.2893358e-07 1.0803330e-07 9.8879319e-01 2.4288658e-03]"
[6],"[1.3807288e-08 2.7342093e-09 3.6157300e-05 7.3132419e-06 2.9405085e-06
 7.6042127e-08 9.9995315e-01 5.4149300e-08 9.7582308e-08 2.1092156e-07]"
[4],"[1.0943779e-02 6.4830191e-02 9.6553214e-02 1.2626907e-02 7.7764302e-01
 6.1374903e-03 3.8534339e-04 1.9260215e-02 5.6405272e-03 5.9792418e-03]"
[3],"[1.2744506e-03 5.7729508e-04 8.1056364e-02 7.1235567e-01 1.1445967e-02
 1.4387253e-02 1.6848932e-01 4.9797287e-03 1.0732160e-03 4.3605664e-03]"
[9],"[4.4705584e-03 2.8505506e-02 2.0684164e-03 7.9930069e-05 2.2335116e-05
 8.8125466e-07 4.1440529e-05 3.8403078e-04 3.2102980e-04 9.6410584e-01]"
[8],"[1.2491687e-02 1.0874293e-04 1.8036188e-04 4.0593244e-05 5.4120945e-05
 3.6507342e-06 1.8742232e-05 1.1677528e-05 9.8644376e-01 6.4660452e-04]"
[2],"[1.6975369e-02 1.2211309e-02 9.4015139e-01 5.7001965e-04 8.9806592e-04
 6.2338993e-05 1.9359984e-02 3.1461543e-03 6.0791541e-03 5.4615084e-04]"
[2],"[6.6005535e-02 3.0050104e-04 9.3288726e-01 1.8301363e-04 4.5927113e-06
 1.3285478e-04 3.3147581e-04 1.2898298e-04 2.4681573e-05 1.1050030e-06]"
[8],"[2.69749135e-01 1.07911264e-03 1.51921250e-02 3.15311510e-04
 1.44784368e-04 3.93834089e-05 1.91245843e-02 6.35188781e-06
 6.79121614e-01 1.52276335e-02]"
[3],"[2.9546305e-04 3.6617854e-05 1.8866854e-02 4.1192555e-01 4.8761106e-01
 7.5883478e-02 3.6690126e-03 4.9575081e-04 8.9052360e-04 3.2579404e-04]"
[1],"[5.0428243e-05 9.9945492e-01 2.5998739e-09 1.9899669e-08 1.7299505e-10
 5.3829936e-08 1.6279030e-09 6.8208124e-09 1.0966195e-07 4.9456197e-04]"
[1],"[4.81292432e-07 9.99643683e-01 6.55081878e-10 5.85967719e-09
 3.52302604e-10 1.94950580e-08 1.39393663e-09 1.19628645e-08
 6.91024056e-08 3.55806114e-04]"
[2],"[3.7847760e-01 1.9899758e-03 5.4629332e-01 3.2827500e-02 2.1387328e-04
 3.6491409e-02 5.1828317e-04 1.1851717e-03 1.5073827e-03 4.9549085e-04]"
[8],"[1.8609932e-01 1.9562855e-05 1.9089073e-02 3.2627540e-05 6.7933453e-03
 1.4555364e-06 1.1599162e-04 9.8322391e-07 7.8777587e-01 7.1708309e-05]"
[2],"[1.8174322e-02 5.9333156e-06 8.5979110e-01 7.0068277e-02 1.5354784e-02
 2.5897514e-02 6.2888739e-06 9.2279203e-03 1.1688090e-03 3.0503699e-04]"
[6],"[1.0547099e-06 8.4616977e-06 2.3649340e-03 3.9198909e-05 2.2987825e-04
 4.0674850e-06 9.9733365e-01 1.5739393e-05 1.5656731e-06 1.5745405e-06]"
[9],"[3.3294757e-08 8.6583384e-07 3.9281366e-11 2.0342129e-11 1.8694696e-12
 4.0056786e-12 1.7003492e-14 6.6444052e-11 5.1021804e-08 9.9999905e-01]"
[4],"[8.5878210e-06 6.3881953e-07 1.0591572e-02 1.9005992e-03 1.8652868e-01
 6.4567022e-04 8.0019712e-01 1.0253218e-04 1.5206648e-06 2.3060689e-05]"
[8],"[4.8442301e-03 1.5797539e-05 6.7453179e-06 2.2194113e-06 3.1008298e-08
 1.5134853e-08 8.2425316e-07 2.5617844e-08 9.9512911e-01 9.9376712e-07]"
[4],"[5.8789465e-05 9.3097464e-07 4.7562070e-02 1.3251987e-01 7.7731353e-01
 2.2492252e-02 2.0998637e-03 1.7828707e-02 4.9308408e-05 7.4735042e-05]"
[4],"[8.1897585e-04 1.4418587e-05 1.3793601e-01 1.5814910e-02 5.4945099e-01
 2.7504021e-02 2.6593125e-01 1.3059968e-03 9.5522153e-04 2.6817573e-04]"
[1],"[9.8581135e-04 9.5875263e-01 8.2479717e-05 1.1406171e-06 5.5782801e-09
 4.9197574e-08 4.0161557e-02 3.4013794e-09 3.2487316e-07 1.5976404e-05]"
[5],"[6.6541237e-05 4.9554524e-07 1.2622421e-02 6.3482143e-02 4.2792046e-03
 9.1778409e-01 5.9421665e-05 1.5378450e-03 1.9156365e-05 1.4864351e-04]"
[2],"[8.9318035e-03 3.0377714e-04 6.4871740e-01 5.2485432e-02 1.7893964e-01
 2.6490344e-02 1.3590200e-02 6.4854480e-02 6.4851200e-05 5.6220461e-03]"
[6],"[5.6784011e-06 1.6321123e-06 4.5227739e-03 2.3809308e-03 2.1488094e-01
 3.9473511e-04 7.7777976e-01 2.1547756e-05 1.0557772e-05 1.5411026e-06]"
[9],"[4.0964210e-06 5.9877326e-05 2.1444917e-08 6.8900698e-07 2.6031485e-06
 3.1302926e-07 1.0967505e-07 1.4039640e-04 1.9745576e-07 9.9979168e-01]"
[2],"[9.0674663e-01 5.8941485e-04 8.3915070e-02 2.8068316e-04 2.1450841e-03
 2.7755057e-05 2.0948908e-04 6.6773593e-04 4.6395278e-03 7.7850599e-04]"
[0],"[8.2117009e-01 1.3039141e-02 2.3604655e-03 2.6384662e-04 1.0028672e-03
 5.2574428e-04 1.6602436e-03 1.2013171e-03 1.3159728e-01 2.7179068e-02]"
[7],"[3.1028378e-06 6.7406893e-07 1.8834342e-03 1.1366884e-04 4.6293501e-02
 1.5292313e-03 5.1361631e-06 9.5016998e-01 5.8526012e-08 1.2298445e-06]"
[1],"[1.4955534e-03 9.9081612e-01 1.3089204e-03 1.3196940e-05 1.2920378e-05
 3.3936711e-05 1.4967941e-03 1.2285648e-07 4.4636056e-03 3.5885442e-04]"
[8],"[1.0110367e-02 1.3191600e-02 1.5169927e-03 5.9692916e-03 4.6308633e-05
 2.2237676e-03 2.6674815e-03 9.4938487e-06 9.4223267e-01 2.2031968e-02]"
[9],"[4.1625532e-05 9.2810189e-04 1.0710167e-07 3.3715633e-06 6.6643884e-07
 5.0329243e-07 1.8280289e-07 4.0272538e-05 4.0543833e-05 9.9894470e-01]"
[3],"[5.9509040e-03 3.7004094e-05 9.6175708e-03 6.1451662e-01 2.0508947e-02
 2.6367313e-01 1.3643257e-04 7.4083857e-02 8.4388361e-04 1.0631645e-02]"
[9],"[1.3944322e-07 2.1869568e-03 6.2607419e-10 3.0001203e-08 1.9060171e-09
 1.9143030e-08 5.4529119e-09 7.3364043e-10 1.3398534e-06 9.9781162e-01]"
[9],"[2.9865620e-05 6.2663890e-03 7.5438580e-09 3.2268883e-07 3.7172685e-09
 5.3355480e-09 6.8273170e-07 4.9177662e-09 3.4184913e-07 9.9370241e-01]"
[0],"[9.8338890e-01 8.2335115e-04 3.9363401e-03 5.4025708e-04 2.2421509e-03
 5.5788376e-04 1.9063462e-05 6.3881371e-04 5.9655504e-03 1.8877960e-03]"
[7],"[1.03085642e-06 5.89446472e-06 1.55412090e-05 4.01675752e-05
 1.24984421e-03 1.17972973e-04 3.86085594e-05 9.98528004e-01
 1.05039355e-08 2.99080943e-06]"
[7],"[6.88791552e-05 1.19849642e-06 1.17133088e-04 2.39834407e-07
 1.01484184e-04 2.08959591e-07 3.66006851e-08 9.99710619e-01
 7.84213405e-09 8.97318628e-08]"
[5],"[3.9494619e-02 8.0773760e-05 1.7962496e-01 1.9859220e-01 2.3242620e-01
 1.4087343e-01 1.1053481e-03 1.5803869e-01 4.8009038e-02 1.7547795e-03]"
[4],"[2.7797215e-03 2.0288350e-04 9.6259803e-02 8.5344471e-02 6.4352190e-01
 5.9114054e-02 1.7891776e-02 6.7959409e-03 8.1886522e-02 6.2029590e-03]"
[2],"[1.5428761e-02 1.7834062e-05 8.1036694e-02 2.9192029e-03 2.2741270e-03
 1.3026504e-03 7.3071378e-03 2.4566063e-04 8.8923705e-01 2.3090978e-04]"
[6],"[6.6401158e-06 3.3121771e-05 1.0159844e-02 6.9161125e-02 2.2400651e-02
 6.0242773e-03 8.9180279e-01 5.2263338e-05 1.1106584e-04 2.4830340e-04]"
[4],"[2.4336208e-04 3.4078319e-05 1.8233558e-02 4.0715769e-02 9.1935170e-01
 3.1664257e-03 2.4381729e-03 5.4729902e-03 7.5558266e-05 1.0268426e-02]"
[5],"[1.0137771e-03 2.1282288e-04 3.6451399e-01 1.3995111e-01 1.0682124e-01
 3.5557815e-01 1.3049435e-02 1.7287180e-02 2.7039557e-04 1.3019575e-03]"
[7],"[1.7837906e-04 1.6338883e-04 2.6321318e-04 2.1357457e-05 2.3182870e-04
 1.6721658e-04 5.5532440e-05 9.9863786e-01 6.5995629e-08 2.8119012e-04]"
[7],"[3.3034486e-04 5.0755873e-05 1.6056981e-02 3.5821699e-02 2.6820299e-01
 2.4396801e-01 3.0521443e-04 4.3439355e-01 5.1646050e-05 8.1870647e-04]"
[8],"[8.7919872e-04 4.7322428e-06 3.7844979e-06 3.6012935e-07 2.6245067e-08
 4.9373561e-08 7.7149838e-07 3.4790275e-09 9.9910957e-01 1.5869662e-06]"
[7],"[2.0265084e-04 1.7931138e-03 7.0612354e-05 8.6544460e-05 3.6876492e-02
 1.9206606e-04 6.8852373e-06 9.6046001e-01 1.9673537e-06 3.0974325e-04]"
[2],"[0.00190858 0.00056512 0.17741325 0.20911807 0.3411545  0.21821478
 0.02930255 0.01585822 0.00161669 0.00484815]"
[6],"[1.1195650e-05 4.6770110e-05 3.3450011e-02 8.2944036e-03 2.7345400e-04
 7.7103113e-04 9.5613420e-01 2.3817998e-05 8.7220676e-04 1.2291157e-04]"
[2],"[9.3021961e-05 1.8891411e-06 9.4958574e-01 3.1932937e-03 3.6839489e-04
 6.9414062e-04 4.5954756e-02 8.2460492e-06 9.8761157e-05 1.7842175e-06]"
[2],"[4.5140972e-03 7.7678042e-06 2.9533312e-01 1.8039177e-03 6.6361672e-01
 4.0127356e-03 2.9741088e-02 9.3198009e-04 2.3604665e-05 1.5011152e-05]"
[4],"[2.12894051e-07 1.90067323e-10 1.98426133e-04 1.04802075e-05
 9.99715269e-01 5.95181018e-06 1.16782330e-05 5.79195839e-05
 3.63498898e-09 9.63193258e-09]"
[4],"[3.8710603e-04 1.7662716e-08 2.0268475e-01 4.4268956e-03 7.8223425e-01
 2.2793477e-03 6.7811422e-03 1.2052903e-03 9.1808181e-07 3.2296066e-07]"
[0],"[9.1310132e-01 5.5266846e-02 1.4731009e-03 2.5190107e-05 6.3381181e-04
 6.6197836e-06 3.7472240e-05 6.8126115e-05 2.8205309e-02 1.1821633e-03]"
[7],"[2.2443614e-03 2.9194920e-04 7.2128445e-02 2.2579055e-01 3.1021068e-01
 3.1891540e-01 2.9043697e-02 3.7947863e-02 3.6018438e-04 3.0668448e-03]"
[1],"[7.7151590e-06 9.9871445e-01 1.2417998e-07 2.2697543e-06 7.8614082e-10
 5.7131424e-06 5.5941459e-06 1.2388533e-07 1.6865799e-05 1.2471667e-03]"
[3],"[1.4528605e-04 8.6197788e-06 1.2464038e-01 2.7156681e-01 1.0630264e-01
 4.2530537e-01 1.2287197e-03 7.0743993e-02 1.1379356e-05 4.6869598e-05]"
[9],"[0.03109232 0.02207923 0.23310469 0.03184143 0.00090974 0.02811874
 0.03870961 0.05991524 0.01147114 0.5427579 ]"
[6],"[7.00783567e-05 6.90684544e-07 3.42671177e-03 1.35542330e-04
 2.88041728e-03 1.21516905e-05 9.93462563e-01 2.35954488e-07
 9.03265209e-06 2.67044152e-06]"
[0],"[4.9139443e-01 8.0537844e-05 8.7144859e-02 8.6835464e-03 2.7082133e-01
 1.2029592e-02 7.9687396e-03 1.4209046e-04 1.2167259e-01 6.2266583e-05]"
[0],"[8.6787128e-01 1.2564016e-02 9.3859347e-04 5.7673338e-04 2.8002725e-04
 4.3395525e-04 6.2455474e-05 4.2149567e-04 3.0060364e-02 8.6791098e-02]"
[2],"[0.0203836  0.07940951 0.5866092  0.05077495 0.00375879 0.0888594
 0.11765275 0.01360549 0.01625555 0.02269076]"
[3],"[4.0770359e-03 6.1113526e-05 4.2770204e-01 2.4432473e-01 1.5388347e-01
 1.5724941e-01 2.8787174e-03 9.5625333e-03 2.3447962e-04 2.6499825e-05]"
