Actual,Predictions
0,"[9.9999893e-01 7.8760093e-10 1.3319278e-08 1.0301674e-11 3.2218639e-09
 9.3221464e-10 6.1145954e-07 1.0384066e-09 2.7515287e-07 1.6595621e-07]"
1,"[2.0344705e-06 9.9998975e-01 2.1467019e-07 9.8598196e-09 2.8310052e-07
 3.9568881e-06 1.2856784e-06 1.7816203e-06 7.2625460e-07 4.8265409e-08]"
2,"[9.1963709e-10 2.9677974e-06 9.9996674e-01 2.9075722e-05 1.0242821e-07
 4.4073867e-10 3.2873286e-09 1.0663731e-06 1.0851842e-08 1.9631858e-09]"
3,"[2.1370011e-14 8.0809737e-10 8.4597468e-10 9.9999988e-01 1.6569129e-13
 7.8066442e-08 2.1349665e-12 4.3716877e-11 3.4287591e-08 5.8499088e-11]"
4,"[4.5838972e-11 1.4405488e-06 2.1912652e-07 5.0665455e-10 9.9999309e-01
 1.1365647e-08 3.8414523e-08 1.5150100e-06 3.6188842e-06 7.0338331e-08]"
5,"[7.2701125e-12 1.1959607e-10 7.4284318e-13 6.7227816e-08 1.8965003e-12
 9.9999988e-01 1.8800048e-09 9.3666387e-14 3.8657468e-09 6.9994111e-10]"
6,"[3.9024162e-09 1.6194032e-10 6.5108190e-09 7.3002812e-11 9.3342196e-09
 4.1823114e-07 9.9999952e-01 2.3756244e-12 2.7319864e-08 6.1170924e-10]"
7,"[1.25620785e-08 2.58560499e-06 2.21638966e-05 6.36214963e-06
 7.57305997e-07 2.60918512e-07 1.95658351e-11 9.99967456e-01
 3.99732727e-07 1.10412849e-07]"
8,"[4.9513891e-12 3.3766084e-14 2.2498964e-08 1.5923777e-09 1.2552533e-14
 1.2215972e-11 1.7637178e-09 9.8462032e-16 1.0000000e+00 3.1494681e-12]"
9,"[2.9609119e-08 8.7882249e-08 3.9579328e-07 3.6729471e-06 4.6928166e-05
 2.7998044e-07 1.1123345e-08 5.0992101e-05 6.2246015e-03 9.9367309e-01]"
0,"[9.9999988e-01 2.5201993e-10 1.9232274e-08 8.5004816e-12 5.1183333e-09
 1.1781927e-09 1.9356589e-08 1.6393377e-09 9.2409032e-09 5.1433783e-08]"
1,"[2.3087875e-06 9.9998403e-01 2.6441713e-08 4.1934792e-10 7.1003697e-08
 9.1011708e-07 9.9392892e-06 5.3928261e-07 1.9822260e-06 1.4462000e-08]"
2,"[2.0063020e-09 4.7830900e-07 9.9985993e-01 1.3601530e-04 8.6832756e-08
 2.4577504e-09 2.1150696e-07 2.0862908e-06 1.0586620e-06 2.7728756e-08]"
3,"[8.5878849e-15 2.6011765e-10 1.7898623e-10 1.0000000e+00 5.2619919e-14
 2.7482573e-08 3.4988431e-14 1.6840020e-12 4.6786073e-09 4.1070503e-10]"
4,"[9.7885502e-13 7.5171101e-08 2.8157044e-07 1.5054304e-12 9.9999869e-01
 1.1727423e-10 8.4772989e-09 6.2361714e-08 1.0109037e-06 2.1321624e-10]"
5,"[6.8228545e-10 2.0536011e-09 1.5040717e-10 1.4062536e-05 1.6500039e-10
 9.9998546e-01 7.5379440e-08 9.4826915e-12 1.3226237e-07 2.3700593e-07]"
6,"[3.5009560e-08 8.8513080e-10 1.4428062e-08 1.0258654e-09 2.3820908e-08
 3.7581271e-06 9.9999595e-01 9.9092618e-12 2.9174174e-07 5.6109655e-09]"
7,"[5.2636352e-08 8.3763842e-07 1.6366292e-04 4.6288005e-05 3.4337688e-07
 2.3432319e-06 7.0149553e-11 9.9978477e-01 1.2886073e-06 3.2361265e-07]"
8,"[2.1232549e-12 8.4000305e-14 1.1587087e-08 2.4474600e-10 1.1598881e-14
 4.9800971e-12 1.9414205e-11 1.4886130e-14 1.0000000e+00 5.9705561e-12]"
9,"[3.0458205e-10 5.2212540e-10 1.0450692e-07 2.9783080e-06 4.2379912e-07
 1.2023052e-07 2.4271224e-10 3.6743138e-05 2.5633152e-03 9.9739623e-01]"
0,"[9.9948919e-01 5.4538429e-10 2.6399173e-05 2.7403317e-09 1.6262521e-07
 1.9683827e-07 3.7412095e-04 7.6733769e-10 1.0142049e-04 8.4672420e-06]"
1,"[6.3029179e-06 9.9998081e-01 4.5839022e-07 2.5106157e-08 5.0906976e-07
 2.3208754e-06 5.4133975e-06 1.0884125e-06 3.0964711e-06 1.7925707e-07]"
2,"[3.4687415e-09 1.6443959e-05 9.9984658e-01 1.3378174e-04 5.2305063e-07
 1.7955696e-08 9.3442665e-08 2.3715065e-06 1.7594998e-07 7.5191068e-08]"
3,"[8.4413047e-14 1.1221421e-08 1.6964620e-08 9.9999964e-01 3.0264105e-12
 1.1410363e-07 1.0506201e-12 1.8930939e-10 2.8095778e-07 6.2300041e-09]"
4,"[1.6551331e-11 3.3032362e-07 3.4275756e-06 1.9538807e-10 9.9998844e-01
 6.3420913e-10 2.9711096e-08 2.1712809e-07 7.4780573e-06 4.2032458e-09]"
7,"[2.2922647e-08 2.6749374e-06 3.5919162e-04 1.3872053e-05 3.0947924e-06
 8.6803493e-07 3.7081744e-11 9.9961889e-01 1.0641343e-06 3.3725667e-07]"
8,"[2.1583315e-07 1.3589020e-10 1.4767902e-06 2.9373305e-07 6.1258659e-12
 1.5065551e-08 2.2836509e-06 2.8969138e-11 9.9999571e-01 3.1221858e-09]"
9,"[2.3241058e-10 6.2797673e-10 4.6406267e-08 3.1099441e-06 2.0307339e-06
 2.6559914e-07 1.3047227e-10 1.9895890e-05 9.4257138e-04 9.9903202e-01]"
6,"[1.7821806e-07 1.6757169e-10 1.1330977e-08 1.4690207e-10 2.2620198e-07
 1.9707647e-07 9.9999940e-01 4.2697291e-12 3.3973539e-08 9.2247152e-09]"
4,"[1.1875936e-07 2.1497726e-04 5.1800107e-06 1.7043767e-06 9.9967241e-01
 2.7258031e-06 1.2853023e-06 4.8274334e-05 4.8209095e-05 5.2252853e-06]"
2,"[5.4362093e-09 5.7095599e-07 9.9997902e-01 1.6831811e-05 6.9195764e-08
 6.1681421e-10 1.3986902e-07 3.0743968e-06 2.1009507e-07 2.6614615e-09]"
6,"[2.7356020e-05 4.9431076e-08 1.5158250e-06 7.0469120e-08 1.4736729e-04
 5.3855792e-06 9.9980992e-01 2.9871909e-09 5.9570707e-06 2.4422134e-06]"
4,"[2.0360158e-09 1.4959732e-05 1.8718575e-07 1.9908677e-08 9.9949169e-01
 4.8125479e-08 1.6633506e-07 6.5434242e-06 3.8938696e-04 9.6953343e-05]"
7,"[3.9053994e-06 5.6087378e-05 7.5338909e-04 5.7992587e-05 2.0558498e-05
 8.5042484e-06 6.9315611e-09 9.9908412e-01 1.3682980e-05 1.7772555e-06]"
8,"[3.5517714e-10 2.8721209e-12 2.8151621e-08 1.5549257e-07 1.3826958e-11
 6.8740569e-08 4.4253738e-07 2.4446863e-14 9.9999928e-01 1.6469988e-10]"
9,"[1.6222735e-09 5.7540078e-08 2.0083039e-07 3.4791210e-05 4.4307402e-05
 4.6952255e-07 5.7891545e-09 5.1343668e-04 6.2630540e-03 9.9314368e-01]"
2,"[8.7133023e-10 1.0062981e-05 9.9996567e-01 2.1613258e-05 5.4543566e-08
 5.6175392e-10 1.2241904e-08 2.6519492e-06 2.1686871e-08 9.0123314e-10]"
9,"[7.9531439e-08 2.5515810e-06 3.8135575e-05 1.5574404e-04 3.1761028e-04
 1.5574811e-05 1.2790668e-08 6.3508032e-03 9.1938913e-04 9.9220008e-01]"
3,"[4.5255764e-14 1.5655385e-09 6.0545005e-08 9.9999988e-01 2.8419197e-14
 2.5838460e-09 8.7361363e-13 7.1614420e-12 1.1387705e-08 2.7160274e-11]"
9,"[1.2586540e-08 6.3043593e-08 1.0938318e-06 1.8918085e-05 1.4141964e-05
 7.7796233e-07 2.4763245e-09 3.3892469e-05 1.2084849e-03 9.9872261e-01]"
3,"[4.7715886e-15 8.4372043e-10 1.8503322e-09 1.0000000e+00 8.0737629e-14
 2.2583016e-08 8.6035298e-14 7.8118267e-12 4.0480494e-08 2.7276062e-10]"
0,"[9.9999726e-01 2.4844413e-09 2.7325116e-08 9.7468519e-11 2.5421096e-07
 3.3078155e-08 4.2268826e-07 2.1279394e-09 6.7947482e-08 1.9037551e-06]"
0,"[9.9999666e-01 9.2638366e-08 2.2348630e-07 2.7669607e-09 1.2724736e-07
 4.3258201e-08 1.5155733e-06 4.5663366e-08 5.8706814e-07 6.3298808e-07]"
1,"[2.8038417e-06 9.9994946e-01 6.3566617e-08 4.6246864e-09 2.2998756e-06
 1.6724924e-05 2.1143131e-05 3.5859694e-06 3.6357872e-06 2.3862353e-07]"
0,"[9.9996305e-01 1.8322245e-08 6.6857015e-06 5.9222560e-09 8.5150504e-08
 4.4797275e-08 1.2903776e-05 5.2882946e-08 1.4748920e-05 2.4294452e-06]"
4,"[2.6289626e-12 4.8378871e-07 7.1016942e-08 3.8579764e-10 9.9999881e-01
 3.3705949e-10 6.5041865e-09 1.4116631e-07 4.8030040e-07 9.2658792e-10]"
2,"[3.5993634e-07 1.6920528e-04 9.9634910e-01 3.2156513e-03 2.0582099e-06
 9.4170082e-07 9.6074729e-08 2.3540537e-04 2.6008549e-05 1.1383926e-06]"
6,"[1.8707834e-08 7.0168489e-11 4.7721304e-08 4.8678978e-11 5.0291295e-08
 4.4900855e-07 9.9999940e-01 1.1055518e-12 3.7065697e-09 6.8840782e-09]"
3,"[1.8634474e-11 4.6565987e-08 3.1625397e-05 9.9996305e-01 5.6384751e-11
 4.1180550e-07 2.4810134e-09 2.7599525e-09 4.8644197e-06 4.1474966e-09]"
5,"[3.9122533e-12 3.7715708e-10 1.4579045e-11 2.7105675e-06 3.5909828e-12
 9.9999726e-01 9.6990305e-10 4.3528183e-13 1.1535521e-08 1.7067973e-09]"
3,"[3.2782001e-14 1.3158721e-08 7.7833286e-09 1.0000000e+00 1.1136498e-12
 2.6483928e-08 7.2559244e-13 2.4690233e-10 3.6189576e-08 3.3723865e-10]"
0,"[9.9999952e-01 2.3118072e-11 2.5460153e-08 9.8117667e-11 1.9265199e-08
 9.2898871e-09 2.3673052e-09 1.2151145e-09 1.3700918e-08 4.4412340e-07]"
3,"[4.3203698e-14 4.0966306e-09 1.8895239e-09 9.9999976e-01 4.6491429e-13
 1.8360569e-07 1.8496584e-12 4.9868538e-12 3.4376886e-09 1.0376644e-10]"
4,"[5.4853868e-11 2.0925017e-06 1.0063437e-06 2.1158322e-09 9.9999440e-01
 6.9897714e-09 1.6520042e-08 1.7809450e-07 2.2817062e-06 3.8112212e-08]"
1,"[1.3691291e-05 9.9994934e-01 1.6093185e-06 2.9475035e-07 4.1137477e-07
 1.0744071e-05 1.6747492e-05 6.7435832e-07 6.3648076e-06 1.6968822e-07]"
5,"[1.3757984e-11 3.2758990e-10 4.5819949e-11 2.1398257e-06 1.6685530e-11
 9.9999762e-01 5.5689133e-09 1.4943090e-12 2.1329014e-07 1.5588405e-08]"
3,"[4.9267158e-16 2.5261190e-10 2.3496577e-10 1.0000000e+00 2.0653187e-15
 1.8429321e-09 8.8509327e-15 1.5999864e-12 6.9013667e-10 6.4723301e-12]"
0,"[9.9999964e-01 5.6369664e-09 1.1239221e-08 3.6241728e-11 1.1521475e-08
 6.0917831e-09 1.0632525e-07 2.4886209e-09 9.9155379e-08 8.4915364e-08]"
8,"[9.7884947e-12 1.0625000e-12 1.2625061e-08 1.7956499e-08 2.4647578e-12
 3.4148606e-10 1.6698640e-09 2.4446615e-13 1.0000000e+00 1.0682783e-10]"
3,"[4.2493187e-14 5.9765686e-09 1.9165482e-08 9.9999988e-01 4.2834085e-13
 1.8340963e-08 6.4340465e-13 1.7271146e-10 9.3310405e-08 6.2744837e-10]"
0,"[9.9999845e-01 5.1859911e-10 1.8553020e-07 3.0079241e-11 2.1840771e-07
 6.8570629e-09 2.5669763e-07 5.1247828e-09 1.9393302e-07 6.5581673e-07]"
6,"[4.2116253e-06 3.1753500e-10 6.1334738e-08 1.7872650e-09 1.1735920e-06
 1.0298447e-06 9.9999309e-01 1.0083921e-11 2.1595078e-07 1.1482673e-07]"
1,"[1.6816980e-06 9.9998963e-01 3.1262041e-07 3.7959605e-08 1.9983506e-07
 3.0257806e-06 2.8419076e-06 1.5895264e-06 6.1688638e-07 6.1031344e-08]"
7,"[5.5076175e-09 8.6228476e-07 1.5179686e-05 1.9029635e-06 2.2364068e-06
 7.2612977e-07 1.0899067e-11 9.9997902e-01 1.0015865e-07 6.6276002e-08]"
8,"[5.7624714e-09 2.9638313e-11 1.9518363e-07 1.2633632e-08 1.0400812e-11
 2.3785662e-09 1.3902360e-07 2.7190060e-12 9.9999964e-01 5.6344163e-10]"
0,"[9.9988687e-01 2.7705121e-07 1.5508163e-05 8.9827665e-08 5.5029159e-07
 1.1942985e-06 1.5027731e-05 7.2546277e-07 6.1330240e-05 1.8404478e-05]"
9,"[1.1573029e-06 4.1147717e-07 1.8001679e-06 1.2748447e-04 6.4830901e-04
 5.1264606e-06 4.0097157e-06 2.5537182e-04 8.2527503e-02 9.1642892e-01]"
2,"[1.0770237e-09 1.9101392e-06 9.9999666e-01 1.0253933e-06 6.0241021e-09
 2.4186614e-10 6.4211386e-10 3.8845263e-07 2.8661076e-10 3.9066178e-10]"
6,"[2.5115156e-07 2.4467670e-10 1.6187279e-08 1.1596998e-09 9.5686325e-08
 3.5244048e-07 9.9999905e-01 6.8485608e-12 2.1625665e-07 8.9418855e-09]"
7,"[1.5316549e-07 3.7039848e-05 3.5481800e-05 1.8620045e-05 6.1829764e-06
 3.6573581e-06 8.5985830e-10 9.9989200e-01 6.1289188e-06 8.3213695e-07]"
1,"[2.7168342e-06 9.9997008e-01 1.7634349e-07 3.7573114e-09 1.3691013e-07
 1.9137130e-06 1.9252520e-05 1.9618533e-06 3.7901061e-06 4.0926295e-08]"
9,"[3.9036514e-08 3.4252785e-08 1.3157153e-06 3.6325810e-06 2.2353885e-05
 7.8692459e-08 1.7253106e-08 7.4425479e-06 3.4173240e-04 9.9962330e-01]"
6,"[6.5903576e-09 6.6247537e-12 1.6470192e-09 3.0037186e-12 5.7047334e-08
 9.7834722e-08 9.9999976e-01 4.6300789e-14 1.8266761e-09 1.6368411e-09]"
9,"[8.2296128e-07 2.0310197e-06 4.8279958e-06 1.8278840e-04 1.9418886e-03
 1.3336233e-05 9.0625817e-06 7.8392454e-04 2.1058097e-01 7.8648037e-01]"
4,"[9.47248395e-07 2.25162297e-03 9.38499754e-04 1.50068245e-05
 9.69559252e-01 1.17370153e-04 4.43724915e-04 1.30041188e-03
 2.53393389e-02 3.39446779e-05]"
9,"[1.7710726e-10 9.6898808e-11 1.2288717e-08 6.1796567e-07 2.0425311e-07
 7.7156024e-09 1.1753415e-10 7.3953361e-06 3.7496208e-04 9.9961674e-01]"
9,"[1.1852510e-08 2.7563749e-08 4.6547221e-08 6.1411756e-06 9.2280970e-05
 4.2931865e-07 3.6039641e-08 3.2541706e-05 5.1278672e-03 9.9474066e-01]"
6,"[2.3951264e-07 9.9569586e-10 3.0632438e-07 1.6083199e-09 9.2713475e-07
 2.4092258e-06 9.9999595e-01 1.6910126e-11 3.2022818e-08 4.6550998e-08]"
7,"[1.6039204e-06 5.0368959e-05 2.9367057e-03 1.0919621e-04 1.6678459e-05
 9.9840981e-06 3.4049584e-08 9.9685955e-01 1.0526077e-05 5.2689020e-06]"
1,"[9.7667066e-07 9.9999213e-01 1.0819840e-07 1.4167415e-08 2.0882297e-07
 2.3913367e-06 1.7368978e-06 1.2661739e-06 1.1176536e-06 5.5596843e-08]"
2,"[2.0821734e-08 6.6195703e-06 9.9277711e-01 7.2129183e-03 1.2570413e-07
 5.6000817e-07 2.7825931e-07 1.7293362e-06 7.0717311e-07 2.3156042e-08]"
5,"[2.8583679e-15 1.3112718e-12 1.3780467e-15 1.6937828e-07 4.9870606e-13
 9.9999988e-01 1.2574405e-11 7.5664130e-16 7.4015855e-10 4.3609245e-09]"
3,"[4.1863748e-15 1.1690128e-09 4.5158000e-10 1.0000000e+00 1.7142632e-13
 4.5760821e-08 1.2997597e-13 1.7957831e-12 6.6931688e-10 5.1021385e-11]"
7,"[4.77004463e-08 4.23445073e-07 2.10676430e-04 8.15245221e-06
 5.14453156e-08 2.58928537e-07 4.78779343e-11 9.99779642e-01
 5.49446554e-07 1.09838695e-07]"
8,"[5.8862903e-13 1.4138633e-13 6.0669686e-10 9.0647051e-10 1.0420046e-13
 1.8373251e-11 3.5692746e-10 2.3714341e-15 1.0000000e+00 2.4691054e-12]"
0,"[1.0000000e+00 8.6074084e-13 7.5420581e-10 1.4249327e-14 2.2920802e-12
 4.0906597e-12 2.6736393e-11 8.7592164e-12 8.8233587e-11 1.6747219e-09]"
1,"[2.1683713e-09 9.9999976e-01 5.5007003e-08 8.7148960e-10 4.7772232e-08
 2.6599432e-09 9.3622505e-09 1.7714549e-07 1.9580160e-08 9.7200044e-09]"
2,"[5.9666987e-11 1.6247625e-10 9.9999416e-01 5.8474589e-06 4.8287030e-10
 4.6138771e-10 6.9230799e-10 1.1028625e-09 9.0720773e-09 2.7044533e-11]"
4,"[1.6380686e-12 2.0074634e-08 1.5191738e-11 5.2793759e-12 9.9999940e-01
 7.1643212e-12 4.2538377e-12 4.2705771e-08 3.4194163e-09 4.2332857e-07]"
5,"[1.8975570e-16 7.3735971e-15 1.0294459e-18 2.4295870e-09 6.9107502e-16
 1.0000000e+00 4.5619116e-12 1.5809551e-18 3.0626189e-11 1.6604654e-10]"
6,"[1.8964873e-11 1.3949102e-12 2.1524896e-10 1.8987645e-14 9.2397534e-10
 1.2284376e-09 1.0000000e+00 1.2258661e-15 6.5946276e-11 1.2172744e-13]"
7,"[5.2867797e-08 2.3301956e-05 2.9455283e-05 2.6268506e-06 1.0311538e-06
 6.9460157e-08 2.9937783e-10 9.9994171e-01 4.2678738e-07 1.3179267e-06]"
8,"[2.3321384e-13 1.6154150e-14 1.0425935e-12 2.2989359e-09 5.9789798e-15
 6.6167810e-10 6.5116512e-10 4.6347737e-17 1.0000000e+00 3.8085169e-12]"
9,"[2.7107439e-10 4.0655017e-09 3.6180409e-10 1.5707341e-08 5.1594320e-06
 7.5371297e-08 8.3412860e-11 7.2459164e-07 2.1490468e-06 9.9999189e-01]"
0,"[1.0000000e+00 1.1115043e-12 1.9309207e-08 4.4050867e-14 1.2124242e-10
 4.7008460e-12 2.8232650e-10 5.4354472e-11 3.0212601e-09 4.5164331e-08]"
1,"[4.9251172e-09 9.9999988e-01 4.7361408e-09 7.5405533e-12 4.8878825e-08
 6.6977657e-10 2.9711662e-08 8.4764205e-09 4.2615145e-08 1.5882878e-10]"
3,"[5.7739519e-10 2.2666542e-08 2.2129316e-06 9.9999726e-01 4.9480451e-11
 4.4280159e-07 6.5734336e-12 5.9277023e-09 1.2636542e-08 6.4591879e-09]"
4,"[3.0933145e-12 2.0031484e-07 1.6139508e-11 3.4726721e-11 9.9999964e-01
 3.2830114e-10 8.2778157e-10 1.6370129e-07 4.8890167e-09 3.0791345e-08]"
5,"[2.3310797e-17 3.8720277e-16 2.9675350e-20 1.4694718e-11 2.0406564e-16
 1.0000000e+00 3.6990584e-12 2.3624170e-20 5.7554786e-12 1.7820979e-11]"
6,"[5.7901323e-11 6.0005213e-13 5.0856219e-11 4.2421422e-15 3.2409493e-09
 1.4407454e-10 1.0000000e+00 1.1915089e-15 4.0105471e-11 2.3213674e-13]"
7,"[6.0593948e-09 2.0383568e-05 2.0818122e-06 1.2070548e-06 5.7941810e-07
 2.1412070e-07 5.0175492e-11 9.9997497e-01 1.9240591e-07 3.6868184e-07]"
8,"[1.46349164e-08 2.00122391e-10 4.02677697e-10 3.53533833e-04
 3.67848252e-11 2.01252606e-02 7.37992668e-05 5.93945899e-12
 9.79447246e-01 1.02546785e-07]"
0,"[9.9996030e-01 9.4324248e-10 8.5934334e-06 3.1624461e-09 1.8412203e-07
 1.1619741e-07 1.2933277e-06 1.2045504e-07 6.1596625e-06 2.3105069e-05]"
1,"[3.9000123e-10 1.0000000e+00 8.5484558e-10 2.3071654e-11 2.0330686e-09
 9.2322311e-10 1.8120845e-09 3.5149874e-08 3.1019876e-09 2.5877067e-10]"
3,"[6.9521610e-15 2.9868017e-09 1.4484770e-10 1.0000000e+00 2.0727361e-13
 2.0113623e-08 1.7853019e-12 5.8962718e-12 4.0818335e-10 3.5792075e-10]"
4,"[5.8112900e-13 6.1300291e-08 3.7644397e-12 3.6537665e-12 9.9999976e-01
 5.3565924e-10 5.2471210e-09 9.1405443e-09 9.9886908e-09 1.1695690e-07]"
7,"[3.5371912e-07 9.0219837e-06 1.5467625e-04 9.7483433e-05 1.3187645e-06
 5.5497867e-06 2.5553399e-09 9.9972469e-01 2.9039188e-06 3.9733791e-06]"
8,"[3.2565622e-14 9.7935017e-15 4.4449635e-11 1.3801923e-07 6.8609241e-15
 2.3687561e-09 1.2412139e-10 4.9049412e-17 9.9999988e-01 4.2308513e-12]"
9,"[7.0508523e-09 1.5269766e-08 6.2991177e-08 9.2395652e-08 1.5491987e-06
 4.4125832e-06 1.2939489e-09 1.2243711e-04 1.5217895e-04 9.9971920e-01]"
7,"[1.9187731e-07 6.8523191e-06 6.4155451e-05 1.1857757e-05 2.2172904e-07
 5.3533591e-07 5.9641092e-10 9.9991417e-01 9.0034962e-07 1.1270934e-06]"
5,"[1.16454717e-15 1.01485347e-14 1.75182213e-17 4.79872853e-09
 3.89044774e-15 1.00000000e+00 8.93756597e-12 1.38032894e-17
 1.90452459e-10 6.52926158e-10]"
5,"[4.1437011e-14 3.7133128e-14 2.9620107e-16 3.1339248e-08 6.8944843e-14
 1.0000000e+00 2.0585922e-09 9.4063896e-17 3.9056815e-08 9.6780273e-10]"
1,"[8.1676738e-10 1.0000000e+00 2.8099001e-09 5.5323194e-12 1.1164994e-09
 2.2687387e-10 1.1547060e-09 5.6628888e-08 1.1669833e-09 1.0249048e-10]"
9,"[6.2714673e-09 9.7583408e-09 1.7230015e-09 5.4250318e-08 5.4795405e-06
 2.1446721e-07 5.9789801e-10 2.2511592e-06 2.2818565e-06 9.9998975e-01]"
9,"[2.2211495e-07 8.6293717e-08 4.2136570e-08 2.3529473e-07 4.3422629e-06
 4.5531301e-08 1.1628305e-08 5.4419834e-06 3.1891644e-03 9.9680030e-01]"
7,"[1.4871821e-08 1.3423603e-05 6.5963773e-06 3.8242529e-06 3.7838373e-07
 7.2944215e-07 1.4402653e-10 9.9997365e-01 8.5167852e-07 4.5110133e-07]"
1,"[1.5774172e-09 1.0000000e+00 1.0908130e-08 1.4564770e-11 3.3434073e-09
 9.6649666e-10 6.3969590e-09 4.7605422e-08 1.3483186e-08 9.0633348e-11]"
0,"[9.99942541e-01 3.07202180e-10 1.32101895e-05 2.45635901e-10
 6.92949413e-08 8.95013397e-09 1.12011350e-07 3.67214881e-08
 2.43206723e-05 1.96564124e-05]"
0,"[9.9999774e-01 3.0565589e-12 1.7162513e-06 1.1325425e-12 4.3694324e-09
 7.9197267e-11 1.0727215e-09 1.2054492e-09 4.5510820e-08 5.7917936e-07]"
5,"[1.0555499e-15 1.3442984e-14 1.3400014e-16 6.7796913e-10 2.1002849e-15
 1.0000000e+00 1.3597413e-12 8.7662477e-17 4.7869125e-11 9.3948049e-10]"
9,"[3.9789400e-10 6.1708305e-10 1.5711431e-09 6.9906436e-09 3.2062661e-07
 7.8951619e-09 3.4215256e-11 8.3094920e-07 1.6907416e-06 9.9999714e-01]"
7,"[7.7853363e-10 1.4580999e-06 5.0777135e-07 6.4242755e-07 7.6117736e-08
 5.3638217e-08 6.5261322e-13 9.9999714e-01 1.2187493e-08 1.6621284e-07]"
1,"[1.0796949e-09 1.0000000e+00 7.4136843e-09 2.2131495e-11 5.3971259e-09
 1.1670857e-09 1.1344392e-08 2.8396258e-08 4.2055794e-09 2.2650938e-10]"
7,"[2.2298212e-09 3.3947917e-06 2.5792517e-06 1.0549330e-06 9.2509808e-08
 9.1767660e-08 4.6333371e-12 9.9999261e-01 4.1216442e-08 2.3870439e-07]"
2,"[9.4803970e-11 2.4528201e-11 9.9999857e-01 1.3646750e-06 1.7090929e-09
 1.1647927e-10 1.6728869e-09 1.2717239e-09 1.0688123e-07 9.7203169e-11]"
2,"[7.9530205e-10 5.7384444e-12 1.0000000e+00 1.8531482e-08 4.2046769e-11
 6.0363741e-12 7.0361522e-11 9.1416047e-10 3.9271479e-09 1.2269119e-11]"
3,"[6.0018718e-10 6.1559091e-10 1.1098156e-06 9.9999845e-01 4.2815014e-12
 3.2029362e-07 5.1332983e-11 1.1520468e-09 7.3545245e-08 2.9985330e-09]"
6,"[3.6651956e-11 1.3954395e-16 8.4399506e-15 2.3829313e-16 3.7971602e-11
 2.0841803e-10 1.0000000e+00 4.5853901e-18 3.4945137e-11 8.8293549e-14]"
8,"[8.8858386e-13 5.2548308e-14 1.1524633e-10 4.1195996e-08 5.2928843e-14
 1.9475112e-10 7.0100308e-11 2.8081434e-16 1.0000000e+00 4.1391102e-11]"
3,"[4.1896332e-08 1.2165650e-08 2.7602575e-05 9.9997139e-01 2.7294002e-11
 7.6152264e-07 2.1927958e-11 1.3172583e-08 2.0975932e-07 1.3319191e-08]"
2,"[6.3214239e-12 4.5120886e-11 9.9999845e-01 1.5069227e-06 4.0953676e-09
 8.4150360e-12 3.5247064e-10 6.5404193e-10 3.0467600e-08 6.4126932e-10]"
0,"[9.9999571e-01 3.2683749e-12 8.1443244e-07 1.9296502e-11 8.1073130e-09
 2.9658018e-09 1.6118952e-08 8.4675138e-09 7.9694097e-08 3.4111131e-06]"
0,"[1.0000000e+00 7.5683487e-12 1.5125677e-08 2.8671678e-13 6.4590139e-11
 9.4555579e-12 6.2332722e-10 1.3805235e-10 1.3996169e-08 4.3239620e-08]"
6,"[1.0531690e-11 5.4942680e-14 4.5235625e-12 2.9790435e-15 6.3016217e-11
 3.6399569e-10 1.0000000e+00 1.3087607e-16 2.2638271e-11 5.5799173e-14]"
1,"[5.8162575e-10 1.0000000e+00 1.5037013e-09 7.5501966e-12 3.3293246e-09
 6.9841566e-10 7.2949602e-09 1.6314035e-08 5.2673172e-09 1.6872509e-10]"
7,"[1.0001747e-07 5.5780860e-05 1.2613876e-05 1.7483987e-06 6.2856458e-07
 5.9173235e-08 3.9631703e-10 9.9992657e-01 4.6512824e-07 2.0941186e-06]"
5,"[6.6684729e-14 1.9733091e-12 2.8287973e-16 5.5653273e-09 2.8071141e-13
 1.0000000e+00 2.7104194e-10 1.2107665e-15 1.2190219e-09 4.5888497e-09]"
8,"[2.8934960e-10 4.8560673e-13 6.6111552e-12 2.4226117e-07 7.0685097e-11
 1.3803731e-05 9.0826717e-08 3.7525226e-12 9.9998581e-01 3.5219418e-09]"
6,"[5.2826482e-10 5.9966395e-14 2.3318682e-12 2.3338335e-13 3.2595351e-09
 1.2562032e-08 1.0000000e+00 5.0796396e-15 9.3768184e-09 1.8054036e-11]"
2,"[2.2384324e-11 4.1411616e-10 9.9999142e-01 8.3840905e-06 1.3797785e-08
 5.8920901e-10 7.3215739e-10 1.0212499e-08 1.7618824e-07 6.9562081e-09]"
9,"[2.2886076e-10 1.2331957e-08 2.8033027e-09 2.6274587e-09 2.9943063e-05
 2.1005111e-08 5.8540429e-12 1.2011816e-06 6.1994101e-08 9.9996865e-01]"
4,"[1.8040312e-13 2.4827992e-07 3.9796996e-11 5.1422613e-11 9.9999964e-01
 4.7235136e-11 1.4498191e-11 3.6902492e-08 1.1410118e-08 6.1973800e-08]"
8,"[4.39593159e-13 1.49841992e-15 3.67834756e-11 1.11178274e-07
 7.61965513e-15 1.33559430e-09 7.08010817e-10 4.96350031e-16
 9.99999881e-01 3.22688230e-11]"
8,"[1.4113089e-13 3.3860932e-15 1.8897295e-09 1.0668056e-07 6.7259892e-15
 1.0752936e-11 4.2771485e-12 2.7323774e-16 9.9999988e-01 1.4090941e-11]"
